	ranges_bin	norm_signal	pre_signal	post_signal	surround_signal	enrichment_factor1	enrichment_factor2
28106	[74591238, 74591307)	2.2857142857142856	0.25	0.25	0.5	4.571428571428571	3.027111390746815
28107	[74591862, 74591958)	1.8888888888888888	0.4444444444444444	0.75	1.1944444444444444	1.5813953488372092	2.5015712187421597
28108	[74595442, 74595518)	3.0	0.5	2.0	2.5	1.2	3.973083700355195
28109	[74597299, 74597412)	1.8333333333333333	0.0	0.75	0.75	2.444444444444444	2.427995594661508
28110	[74597665, 74597728)	1.8	0.4	2.1666666666666665	2.5666666666666664	0.7012987012987014	2.3838502202131173
28111	[74597866, 74597978)	2.0	1.0	2.0	3.0	0.6666666666666666	2.6487224669034632
28112	[74598162, 74598263)	2.8333333333333335	0.25	1.6666666666666667	1.9166666666666667	1.4782608695652175	3.75235682811324
28113	[74600076, 74600264)	2.0	1.6666666666666667	0.2	1.8666666666666667	1.0714285714285714	2.6487224669034632
28114	[74603052, 74603336)	2.2	0.0	1.0	1.0	2.2	2.91359471359381
28115	[74603879, 74604292)	1.9310344827586208	1.0	1.0	2.0	0.9655172413793104	2.557387209424034
28116	[74604384, 74604440)	2.25	0.16666666666666666	2.6666666666666665	2.833333333333333	0.7941176470588236	2.9798127752663963
28117	[74606223, 74606410)	2.3	0.0	1.0	1.0	2.3	3.0460308369389826
28118	[74607741, 74607892)	2.142857142857143	0.0	1.75	1.75	1.2244897959183674	2.8379169288251394
28119	[74608255, 74608361)	2.25	0.6666666666666666	2.0	2.6666666666666665	0.84375	2.9798127752663963
28120	[74609121, 74609321)	1.75	1.1428571428571428	1.2857142857142858	2.428571428571429	0.7205882352941175	2.3176321585405306
28121	[74609445, 74609717)	1.6363636363636365	0.0	2.0	2.0	0.8181818181818182	2.1671365638301068
28122	[74609937, 74610187)	2.0	1.3333333333333333	0.25	1.5833333333333333	1.2631578947368423	2.6487224669034632
28123	[74611850, 74612007)	1.1538461538461537	0.0	3.0	3.0	0.3846153846153846	1.5281091155212287
28124	[74614126, 74614371)	2.1785714285714284	0.0	1.3333333333333333	1.3333333333333333	1.6339285714285714	2.885215544305558
28125	[74614458, 74614619)	1.0666666666666667	3.6666666666666665	2.0	5.666666666666666	0.18823529411764708	1.4126519823485137
28126	[74614788, 74615053)	1.7727272727272727	1.6666666666666667	0.5	2.166666666666667	0.818181818181818	2.347731277482615
28127	[74615581, 74615674)	1.7777777777777777	0.0	0.875	0.875	2.0317460317460316	2.354419970580856
28128	[74617102, 74617714)	1.6888888888888889	1.0	0.3333333333333333	1.3333333333333333	1.2666666666666668	2.236698972051814
28129	[74619337, 74619414)	2.2	0.0	2.0	2.0	1.1	2.91359471359381
28130	[74619574, 74619800)	2.1	0.0	0.5	0.5	4.2	2.7811585902486367
28131	[74620611, 74621246)	2.0625	0.0	1.3333333333333333	1.3333333333333333	1.546875	2.7314950439941965
28132	[74621554, 74621614)	1.0	1.0	1.6666666666666667	2.666666666666667	0.37499999999999994	1.3243612334517316
28133	[74621851, 74622036)	1.9	1.5	4.0	5.5	0.34545454545454546	2.5162863435582903
28134	[74623055, 74623170)	2.3636363636363638	0.25	0.25	0.5	4.7272727272727275	3.1303083699768206
28135	[74624874, 74624961)	1.0	0.25	1.0	1.25	0.8	1.3243612334517316
28136	[74625386, 74625792)	1.4411764705882353	1.0	0.3333333333333333	1.3333333333333333	1.0808823529411766	1.9086382482098487
28137	[74625885, 74626022)	1.5	0.25	3.0	3.25	0.46153846153846156	1.9865418501775975
28138	[74627327, 74627431)	2.0	0.5	0.9090909090909091	1.4090909090909092	1.4193548387096773	2.6487224669034632
28139	[74628199, 74628392)	1.5294117647058822	0.5714285714285714	0.2857142857142857	0.8571428571428571	1.784313725490196	2.025493651161472
28140	[74632539, 74632606)	2.0	0.0	2.0	2.0	1.0	2.6487224669034632
28141	[74632802, 74632983)	1.5	1.0	1.4	2.4	0.625	1.9865418501775975
28142	[74633326, 74633454)	2.0	0.2	1.3333333333333333	1.5333333333333332	1.3043478260869565	2.6487224669034632
28143	[74633736, 74634082)	2.107142857142857	0.8461538461538461	1.6	2.4461538461538463	0.8614106019766397	2.7906183133447207
28144	[74634527, 74634666)	0.8888888888888888	1.1818181818181819	1.0	2.1818181818181817	0.40740740740740744	1.177209985290428
28145	[74634785, 74635000)	1.5217391304347827	0.8	0.3333333333333333	1.1333333333333333	1.3427109974424554	2.0153323117743747
28146	[74635161, 74635304)	2.2857142857142856	0.0	0.875	0.875	2.6122448979591835	3.027111390746815
28147	[74635509, 74635586)	1.625	0.0	4.0	4.0	0.40625	2.152087004359064
28148	[74635668, 74635752)	1.1	2.6666666666666665	1.2	3.8666666666666663	0.2844827586206897	1.456797356796905
28149	[74637167, 74637267)	1.8	1.2	0.5714285714285714	1.7714285714285714	1.0161290322580645	2.3838502202131173
28150	[74637401, 74637468)	2.2	0.0	0.46153846153846156	0.46153846153846156	4.766666666666667	2.91359471359381
28151	[74637770, 74637862)	3.875	0.0	0.14285714285714285	0.14285714285714285	27.125	5.131899779625461
28152	[74638142, 74638367)	1.6	0.3333333333333333	2.0	2.3333333333333335	0.6857142857142857	2.118977973522771
28153	[74638741, 74639341)	1.7560975609756098	1.0	2.1666666666666665	3.1666666666666665	0.5545571245186136	2.3257075319152363
28154	[74640508, 74640804)	1.9411764705882353	0.1111111111111111	1.0	1.1111111111111112	1.7470588235294118	2.5708188649357147
28155	[74640928, 74641222)	1.619047619047619	0.0	2.0	2.0	0.8095238095238095	2.1442039017789942
28156	[74641927, 74642202)	1.4137931034482758	0.0	1.0	1.0	1.4137931034482758	1.8723727783283104
28157	[74642793, 74643375)	2.0535714285714284	0.25	1.4444444444444444	1.6944444444444444	1.211943793911007	2.7196703901240915
28158	[74645074, 74645327)	1.8095238095238095	0.0	0.3333333333333333	0.3333333333333333	5.428571428571429	2.3964631843412287
28159	[74645664, 74645849)	1.4705882352941178	0.16666666666666666	3.5	3.6666666666666665	0.4010695187165776	1.9475900491937232
28160	[74648603, 74649254)	1.6304347826086956	0.0	0.6	0.6	2.717391304347826	2.159284619758258
28161	[74650077, 74650140)	2.0	0.0	2.75	2.75	0.7272727272727273	2.6487224669034632
28162	[74651891, 74651965)	2.1666666666666665	0.0	0.6666666666666666	0.6666666666666666	3.25	2.8694493391454188
28163	[74652244, 74652300)	1.8	1.0	0.75	1.75	1.0285714285714287	2.3838502202131173
28164	[74654100, 74654224)	1.0	0.0	1.2	1.2	0.8333333333333334	1.3243612334517316
28165	[74655287, 74655351)	1.3333333333333333	0.25	1.8333333333333333	2.083333333333333	0.64	1.7658149779356422
28166	[74656131, 74656308)	1.3125	0.3333333333333333	7.0	7.333333333333333	0.17897727272727273	1.738224118905398
28167	[74656440, 74656739)	1.6538461538461537	0.5	1.0	1.5	1.1025641025641024	2.1902897322470944
28168	[74657200, 74657485)	1.3529411764705883	1.3333333333333333	1.0833333333333333	2.4166666666666665	0.5598377281947262	1.7917828452582254
28169	[74660580, 74660861)	1.8333333333333333	1.0	1.0	2.0	0.9166666666666666	2.427995594661508
28170	[74661419, 74661770)	1.4814814814814814	0.25	0.25	0.5	2.962962962962963	1.9620166421507135
28171	[74661880, 74662105)	3.3333333333333335	0.0	0.5	0.5	6.666666666666667	4.414537444839106
28172	[74662914, 74663073)	1.7692307692307692	0.0	1.0	1.0	1.7692307692307692	2.3431006437992177
28173	[74663406, 74663656)	1.4	2.0	2.0	4.0	0.35	1.8541057268324244
28174	[74664346, 74664456)	1.625	1.0	1.5	2.5	0.65	2.152087004359064
28175	[74666371, 74666427)	3.0	1.0	0.2	1.2	2.5	3.973083700355195
28176	[74666852, 74666948)	1.5	0.25	1.0	1.25	1.2	1.9865418501775975
28177	[74667359, 74667463)	2.0	0.0	0.8888888888888888	0.8888888888888888	2.25	2.6487224669034632
28178	[74668518, 74668697)	2.1538461538461537	0.6666666666666666	1.5	2.1666666666666665	0.9940828402366864	2.8524703489729606
28179	[74668816, 74668881)	1.3333333333333333	0.0	1.25	1.25	1.0666666666666667	1.7658149779356422
28180	[74669609, 74669714)	2.142857142857143	0.0	0.4	0.4	5.357142857142857	2.8379169288251394
28181	[74671032, 74671197)	1.7142857142857142	0.0	1.2	1.2	1.4285714285714286	2.2703335430601115
28182	[74672628, 74672932)	1.6666666666666667	0.25	0.8888888888888888	1.1388888888888888	1.4634146341463417	2.207268722419553
28183	[74673769, 74674131)	1.4642857142857142	0.0	1.0	1.0	1.4642857142857142	1.9392432346971784
28184	[74674308, 74674366)	2.4285714285714284	0.4444444444444444	1.75	2.1944444444444446	1.1066907775768533	3.216305852668491
28185	[74675100, 74675519)	1.7272727272727273	0.0	1.2857142857142858	1.2857142857142858	1.3434343434343434	2.2875330395984457
28186	[74677407, 74677629)	1.48	0.0	0.5384615384615384	0.5384615384615384	2.7485714285714287	1.960054625508563
28187	[74677712, 74677809)	1.875	0.4	1.2857142857142858	1.685714285714286	1.1122881355932202	2.483177312721997
28188	[74679341, 74679425)	2.6666666666666665	0.5	4.0	4.5	0.5925925925925926	3.5316299558712845
28189	[74679502, 74679807)	2.3823529411764706	3.1666666666666665	0.4	3.5666666666666664	0.6679494227597581	3.1550958796938313
28190	[74680384, 74680774)	1.90625	0.5	0.25	0.75	2.5416666666666665	2.5245636012673636
28191	[74681249, 74681876)	1.673913043478261	0.8571428571428571	2.5	3.357142857142857	0.49861239592969475	2.216865542951812
28192	[74681992, 74682151)	2.142857142857143	0.0	0.6	0.6	3.5714285714285716	2.8379169288251394
28193	[74682649, 74682850)	1.6111111111111112	0.7692307692307693	1.125	1.8942307692307692	0.8505358150028202	2.133693098338901
28194	[74684894, 74685222)	1.44	0.0	1.5	1.5	0.96	1.9070801761704936
28195	[74686749, 74687163)	1.162162162162162	0.0	1.75	1.75	0.664092664092664	1.5391225145520124
28196	[74687252, 74687557)	2.2142857142857144	2.0	0.6	2.6	0.8516483516483516	2.9325141597859776
28197	[74688962, 74689045)	2.272727272727273	0.0	3.0	3.0	0.7575757575757577	3.0099118942084813
28198	[74689196, 74689599)	1.8709677419354838	1.5	0.5	2.0	0.9354838709677419	2.4778371464580786
28199	[74690694, 74690752)	4.0	0.0	1.3333333333333333	1.3333333333333333	3.0	5.2974449338069265
28200	[74693801, 74694035)	1.7222222222222223	0.3333333333333333	1.0	1.3333333333333333	1.2916666666666667	2.2808443465002046
28201	[74694162, 74694334)	2.5384615384615383	0.0	1.0	1.0	2.5384615384615383	3.3618400541467035
28202	[74694627, 74694812)	1.3846153846153846	0.75	1.0	1.75	0.7912087912087912	1.8337309386254748
28203	[74695105, 74695184)	2.1666666666666665	0.0	0.8333333333333334	0.8333333333333334	2.5999999999999996	2.8694493391454188
28204	[74695658, 74695904)	1.8571428571428572	1.3333333333333333	0.125	1.4583333333333333	1.2734693877551022	2.4595280049817876
28205	[74697085, 74697209)	4.0	0.0	0.3333333333333333	0.3333333333333333	12.0	5.2974449338069265
28206	[74698232, 74698554)	1.2142857142857142	0.42857142857142855	2.0	2.4285714285714284	0.5	1.6081529263342456
28207	[74699451, 74699700)	1.5555555555555556	0.25	2.25	2.5	0.6222222222222222	2.0601174742582495
28208	[74700403, 74700815)	1.9047619047619047	3.6666666666666665	1.25	4.916666666666666	0.38740920096852305	2.522592825622346
28209	[74701457, 74701667)	1.4193548387096775	0.4	0.6	1.0	1.4193548387096775	1.8797385248992322
28210	[74701760, 74702183)	1.4848484848484849	0.4	0.8	1.2000000000000002	1.2373737373737372	1.9664757708828744
28211	[74702605, 74702719)	1.3636363636363635	0.0	1.6	1.6	0.8522727272727272	1.8059471365250885
28212	[74702813, 74702933)	1.9	1.5	0.375	1.875	1.0133333333333332	2.5162863435582903
28213	[74703112, 74703250)	1.6363636363636365	0.0	1.0	1.0	1.6363636363636365	2.1671365638301068
28214	[74703327, 74703479)	2.1	0.625	1.0	1.625	1.2923076923076924	2.7811585902486367
28215	[74703896, 74704437)	1.7435897435897436	0.7142857142857143	3.25	3.9642857142857144	0.4398244398244398	2.3091426634543013
28216	[74704684, 74704948)	1.2857142857142858	0.8571428571428571	4.666666666666667	5.523809523809524	0.2327586206896552	1.7027501572950838
28217	[74705287, 74705343)	2.2	0.3333333333333333	3.0	3.3333333333333335	0.66	2.91359471359381
28218	[74705513, 74705631)	2.0588235294117645	0.0	0.6	0.6	3.4313725490196076	2.7266260688712123
28219	[74706173, 74706311)	1.4615384615384615	0.25	2.3333333333333335	2.5833333333333335	0.5657568238213398	1.9356048796602232
28220	[74706401, 74707558)	1.9895833333333333	2.0	1.4	3.4	0.585171568627451	2.634927037388341
28221	[74707654, 74707777)	1.8333333333333333	0.6	0.4	1.0	1.8333333333333333	2.427995594661508
28222	[74708066, 74708315)	1.85	0.5454545454545454	0.4	0.9454545454545454	1.9567307692307694	2.450068281885704
28223	[74708435, 74708678)	1.9411764705882353	0.0	0.8571428571428571	0.8571428571428571	2.264705882352941	2.5708188649357147
28224	[74709885, 74710003)	1.8181818181818181	0.0	0.7	0.7	2.5974025974025974	2.407929515366785
28225	[74710372, 74710647)	2.0	1.0	0.25	1.25	1.6	2.6487224669034632
28226	[74710991, 74711205)	2.176470588235294	0.0	0.4	0.4	5.441176470588235	2.88243327280671
28227	[74713012, 74713188)	1.8181818181818181	0.3333333333333333	0.5714285714285714	0.9047619047619047	2.009569377990431	2.407929515366785
28228	[74714061, 74714561)	1.542857142857143	0.8888888888888888	0.25	1.1388888888888888	1.3547038327526133	2.0433001887541007
28229	[74714699, 74714876)	2.375	0.0	2.75	2.75	0.8636363636363636	3.145357929447863
28230	[74715839, 74715970)	1.5833333333333333	0.5	0.5714285714285714	1.0714285714285714	1.4777777777777779	2.096905286298575
28231	[74716062, 74716370)	1.6071428571428572	0.2857142857142857	7.0	7.285714285714286	0.22058823529411767	2.1284376966188545
28232	[74716712, 74717437)	2.338235294117647	0.8	1.5	2.3	1.0166240409207163	3.09666817821802
28233	[74719421, 74719549)	1.6666666666666667	0.8	0.7142857142857143	1.5142857142857142	1.10062893081761	2.207268722419553
28234	[74719849, 74720036)	2.125	0.375	1.3333333333333333	1.7083333333333333	1.2439024390243902	2.81426762108493
28235	[74720366, 74720473)	2.1666666666666665	0.0	1.0	1.0	2.1666666666666665	2.8694493391454188
28236	[74721276, 74721366)	2.0	1.5	2.5	4.0	0.5	2.6487224669034632
28237	[74721509, 74721569)	4.0	0.0	2.4	2.4	1.6666666666666667	5.2974449338069265
28238	[74722273, 74722627)	3.625	0.5714285714285714	2.6	3.1714285714285717	1.1430180180180178	4.800809471262528
28239	[74723396, 74723652)	2.0952380952380953	0.0	0.6666666666666666	0.6666666666666666	3.1428571428571432	2.774852108184581
28240	[74723912, 74724000)	2.0	0.7142857142857143	1.1	1.8142857142857145	1.1023622047244093	2.6487224669034632
28241	[74724476, 74724559)	2.142857142857143	0.9285714285714286	0.75	1.6785714285714286	1.276595744680851	2.8379169288251394
28242	[74724900, 74724969)	1.2	2.25	1.5	3.75	0.32	1.589233480142078
28243	[74725189, 74726028)	1.9	1.3333333333333333	0.4	1.7333333333333334	1.096153846153846	2.5162863435582903
28244	[74726189, 74726368)	1.8666666666666667	0.42857142857142855	1.0	1.4285714285714286	1.3066666666666666	2.4721409691098994
28245	[74726586, 74727066)	1.40625	0.0	1.3333333333333333	1.3333333333333333	1.0546875	1.8623829845414976
28246	[74727357, 74727551)	1.0	0.8	3.6	4.4	0.22727272727272727	1.3243612334517316
28247	[74727630, 74728016)	2.3448275862068964	1.0	1.6666666666666667	2.666666666666667	0.8793103448275861	3.105398754300612
28248	[74728527, 74728636)	1.9	0.0	0.5555555555555556	0.5555555555555556	3.4199999999999995	2.5162863435582903
28249	[74728916, 74729908)	2.6956521739130435	3.0	0.7142857142857143	3.7142857142857144	0.725752508361204	3.5700172380003203
28250	[74730017, 74730288)	1.95	0.8	0.8	1.6	1.21875	2.582504405230877
28251	[74730415, 74730703)	1.8	1.0	1.0	2.0	0.9	2.3838502202131173
28252	[74731547, 74731940)	1.8205128205128205	1.4285714285714286	0.5	1.9285714285714286	0.9439696106362773	2.41101660448905
28253	[74733117, 74733197)	2.0	0.0	1.0	1.0	2.0	2.6487224669034632
28254	[74733418, 74733819)	2.210526315789474	0.0	1.8	1.8	1.2280701754385965	2.92753535815646
28255	[74734123, 74734273)	1.8571428571428572	0.45454545454545453	0.4	0.8545454545454545	2.1732522796352587	2.4595280049817876
28256	[74734529, 74734936)	2.206896551724138	0.3333333333333333	0.2857142857142857	0.6190476190476191	3.56498673740053	2.922728239341753
28257	[74735635, 74735791)	1.5	0.0	2.8	2.8	0.5357142857142857	1.9865418501775975
28258	[74735874, 74736149)	1.75	1.0	0.8333333333333334	1.8333333333333335	0.9545454545454545	2.3176321585405306
28259	[74736315, 74736419)	1.875	0.42857142857142855	1.6363636363636365	2.064935064935065	0.9080188679245282	2.483177312721997
28260	[74737074, 74737155)	1.5	0.7272727272727273	0.9	1.6272727272727274	0.9217877094972066	1.9865418501775975
28261	[74737376, 74737609)	1.2222222222222223	0.7142857142857143	1.0	1.7142857142857144	0.712962962962963	1.618663729774339
28262	[74737841, 74737956)	1.1428571428571428	0.6666666666666666	1.0	1.6666666666666665	0.6857142857142857	1.5135556953734075
28263	[74738050, 74738575)	2.176470588235294	1.0	4.333333333333333	5.333333333333333	0.40808823529411764	2.88243327280671
28264	[74738848, 74739689)	2.1739130434782608	0.0	1.75	1.75	1.2422360248447204	2.8790461596776775
28265	[74739822, 74740383)	2.1904761904761907	0.75	2.2	2.95	0.7425343018563357	2.900981749465698
28266	[74740467, 74741838)	2.335766423357664	1.3333333333333333	0.4	1.7333333333333334	1.347557551937114	3.0933985014930956
28267	[74742809, 74742983)	2.4285714285714284	0.0	0.16666666666666666	0.16666666666666666	14.571428571428571	3.216305852668491
28268	[74743519, 74743645)	1.375	1.2857142857142858	0.7777777777777778	2.0634920634920637	0.6663461538461538	1.8209966959961312
28269	[74744474, 74744917)	1.2291666666666667	0.0	0.625	0.625	1.9666666666666668	1.6278606827844204
28270	[74758902, 74759062)	2.888888888888889	1.5	0.36363636363636365	1.8636363636363638	1.5501355013550133	3.8259324521938916
28271	[74759212, 74759404)	1.588235294117647	0.0	1.0	1.0	1.588235294117647	2.103397253129221
28272	[74759881, 74759982)	1.8	0.0	0.25	0.25	7.2	2.3838502202131173
28273	[74760829, 74761104)	1.2413793103448276	0.2	2.0	2.2	0.5642633228840125	1.644034634629736
28274	[74762356, 74762477)	1.3076923076923077	0.8	1.3333333333333333	2.1333333333333333	0.6129807692307693	1.731856997590726
28275	[74764056, 74764205)	2.0833333333333335	0.0	2.25	2.25	0.925925925925926	2.7590859030244412
28276	[74764595, 74764905)	1.5666666666666667	0.3333333333333333	1.625	1.9583333333333333	0.8	2.0748325990743797
28277	[74766470, 74766717)	2.3684210526315788	0.0	0.4	0.4	5.921052631578947	3.1366450265962067
28278	[74767061, 74767616)	1.4313725490196079	1.1666666666666667	0.42857142857142855	1.5952380952380953	0.8972783143107989	1.8956543145485572
28279	[74767792, 74767898)	3.3333333333333335	0.0	1.4285714285714286	1.4285714285714286	2.3333333333333335	4.414537444839106
28280	[74768642, 74768797)	1.6666666666666667	0.3333333333333333	0.6666666666666666	1.0	1.6666666666666667	2.207268722419553
28281	[74769430, 74769495)	0.8333333333333334	2.0	1.5	3.5	0.2380952380952381	1.1036343612097765
28282	[74769632, 74769747)	4.571428571428571	2.0	0.4	2.4	1.9047619047619047	6.05422278149363
28283	[74770298, 74770605)	1.8928571428571428	0.5	0.5454545454545454	1.0454545454545454	1.81055900621118	2.5068266204622063
28284	[74772299, 74772491)	1.1428571428571428	0.2	1.4285714285714286	1.6285714285714286	0.7017543859649122	1.5135556953734075
28285	[74773357, 74773531)	2.0833333333333335	0.0	0.16666666666666666	0.16666666666666666	12.500000000000002	2.7590859030244412
28286	[74775923, 74776021)	1.5555555555555556	0.0	1.3333333333333333	1.3333333333333333	1.1666666666666667	2.0601174742582495
28287	[74776295, 74776408)	2.0833333333333335	0.3333333333333333	1.6	1.9333333333333333	1.0775862068965518	2.7590859030244412
28288	[74776595, 74776730)	2.0	0.0	0.0	0.0	0.0	2.6487224669034632
28289	[74778205, 74778612)	1.7234042553191489	0.3333333333333333	0.8125	1.1458333333333333	1.5040618955512572	2.2824097853104313
28290	[74778994, 74779673)	2.289156626506024	0.0	0.7142857142857143	0.7142857142857143	3.2048192771084336	3.031670293443723
28291	[74780259, 74780314)	3.8333333333333335	1.1428571428571428	1.5	2.642857142857143	1.4504504504504505	5.076718061564971
28292	[74783245, 74783363)	1.3333333333333333	0.5	1.6666666666666667	2.166666666666667	0.6153846153846153	1.7658149779356422
28293	[74783442, 74783745)	1.4285714285714286	1.2	0.5714285714285714	1.7714285714285714	0.8064516129032259	1.8919446192167597
28294	[74793989, 74794211)	2.05	0.3333333333333333	0.9	1.2333333333333334	1.6621621621621618	2.71494052857605
28295	[74798959, 74799121)	2.0	0.2857142857142857	0.375	0.6607142857142857	3.027027027027027	2.6487224669034632
28296	[74799784, 74800152)	1.564102564102564	1.4	0.42857142857142855	1.8285714285714285	0.8553685897435898	2.071436801039888
28297	[74800466, 74800866)	1.8333333333333333	0.6	1.4	2.0	0.9166666666666666	2.427995594661508
28298	[74801547, 74801760)	1.4545454545454546	0.0	4.6	4.6	0.31620553359683795	1.926343612293428
28299	[74801962, 74802107)	3.0	0.5	0.3333333333333333	0.8333333333333333	3.6000000000000005	3.973083700355195
28300	[74804044, 74804188)	1.75	0.0	0.5714285714285714	0.5714285714285714	3.0625	2.3176321585405306
28301	[74806397, 74806512)	2.6	0.6	0.8571428571428571	1.457142857142857	1.7843137254901962	3.443339206974503
28302	[74808712, 74809274)	1.78125	0.0	0.6666666666666666	0.6666666666666666	2.671875	2.359018447085897
28303	[74810614, 74811414)	2.1458333333333335	0.75	2.0	2.75	0.7803030303030304	2.8418584801151745
28304	[74811542, 74811612)	4.75	0.0	0.75	0.75	6.333333333333333	6.290715858895726
28305	[74811753, 74811860)	2.4444444444444446	0.6666666666666666	3.0	3.6666666666666665	0.6666666666666667	3.237327459548678
28306	[74812293, 74812411)	2.0	0.0	2.25	2.25	0.8888888888888888	2.6487224669034632
28307	[74812565, 74812728)	2.8461538461538463	0.3333333333333333	0.125	0.4583333333333333	6.20979020979021	3.769335818285698
28308	[74813892, 74813975)	1.5	2.0	0.875	2.875	0.5217391304347826	1.9865418501775975
28309	[74814481, 74814611)	2.6153846153846154	0.6666666666666666	1.5	2.1666666666666665	1.2071005917159765	3.463713995181452
28310	[74814763, 74814823)	3.6666666666666665	1.0	2.6666666666666665	3.6666666666666665	1.0	4.855991189323016
28311	[74814922, 74815503)	2.2708333333333335	2.875	0.8	3.675	0.6179138321995465	3.007403634296641
28312	[74816162, 74816251)	2.1666666666666665	0.8333333333333334	2.5	3.3333333333333335	0.6499999999999999	2.8694493391454188
28313	[74816346, 74816636)	1.9	0.6	0.25	0.85	2.235294117647059	2.5162863435582903
28314	[74817782, 74818056)	2.2857142857142856	0.0	0.8333333333333334	0.8333333333333334	2.7428571428571424	3.027111390746815
28315	[74818152, 74818204)	2.1666666666666665	0.8333333333333334	1.3333333333333333	2.1666666666666665	1.0	2.8694493391454188
28316	[74818300, 74818525)	1.4705882352941178	1.6	0.3333333333333333	1.9333333333333333	0.7606490872210954	1.9475900491937232
28317	[74821647, 74821742)	1.4	1.2	0.625	1.825	0.7671232876712328	1.8541057268324244
28318	[74821964, 74822332)	2.4615384615384617	0.6	0.8461538461538461	1.4461538461538461	1.7021276595744683	3.2599661131119553
28319	[74822877, 74823303)	2.72972972972973	0.3333333333333333	0.9230769230769231	1.2564102564102564	2.172642029784887	3.6151482318547274
28320	[74823620, 74823818)	5.095238095238095	0.25	3.125	3.375	1.509700176366843	6.747935808539776
28321	[74824395, 74824696)	1.4285714285714286	0.0	0.8888888888888888	0.8888888888888888	1.6071428571428572	1.8919446192167597
28322	[74825052, 74825115)	1.4	1.6	0.6666666666666666	2.2666666666666666	0.6176470588235294	1.8541057268324244
28323	[74825847, 74825928)	2.5	0.8571428571428571	0.25	1.1071428571428572	2.258064516129032	3.3109030836293294
28324	[74826943, 74827176)	2.0526315789473686	0.6666666666666666	0.6923076923076923	1.358974358974359	1.5104270109235354	2.7184256897167125
28325	[74827340, 74827444)	2.6666666666666665	0.45454545454545453	0.0	0.45454545454545453	5.866666666666666	3.5316299558712845
28326	[74829816, 74830237)	4.128205128205129	0.8888888888888888	0.14285714285714285	1.0317460317460316	4.001183431952664	5.467234835531508
28327	[74830370, 74830429)	6.2	0.14285714285714285	1.2	1.3428571428571427	4.617021276595745	8.211039647400737
28328	[74830508, 74830641)	1.7692307692307692	2.2	2.3333333333333335	4.533333333333333	0.3902714932126697	2.3431006437992177
28329	[74830796, 74830895)	2.3333333333333335	0.0	1.0	1.0	2.3333333333333335	3.0901762113873743
28330	[74834671, 74834843)	1.8333333333333333	1.6666666666666667	0.5	2.166666666666667	0.846153846153846	2.427995594661508
28331	[74836975, 74837289)	1.72	0.5	2.3333333333333335	2.8333333333333335	0.6070588235294118	2.2779013215369783
28332	[74837813, 74837875)	0.8333333333333334	1.0	3.142857142857143	4.142857142857142	0.20114942528735635	1.1036343612097765
28333	[74837992, 74838313)	1.6206896551724137	1.0	0.8571428571428571	1.8571428571428572	0.8726790450928381	2.1463785507666
28334	[74839751, 74839822)	2.0	0.0	0.42857142857142855	0.42857142857142855	4.666666666666667	2.6487224669034632
28335	[74839930, 74840302)	1.2857142857142858	0.0	1.5454545454545454	1.5454545454545454	0.8319327731092437	1.7027501572950838
28336	[74840553, 74840615)	5.25	0.3333333333333333	0.5	0.8333333333333333	6.300000000000001	6.952896475621592
28337	[74841135, 74841281)	1.75	1.25	0.2	1.45	1.206896551724138	2.3176321585405306
28338	[74843554, 74843636)	1.625	0.16666666666666666	1.0	1.1666666666666667	1.3928571428571428	2.152087004359064
28339	[74843928, 74844292)	1.625	0.4	0.7272727272727273	1.1272727272727274	1.441532258064516	2.152087004359064
28340	[74844651, 74844828)	2.1538461538461537	0.5	1.0	1.5	1.435897435897436	2.8524703489729606
28341	[74845012, 74845236)	1.4736842105263157	0.4	0.42857142857142855	0.8285714285714285	1.778584392014519	1.951690238770973
28342	[74846557, 74847039)	1.6470588235294117	0.375	1.0	1.375	1.1978609625668448	2.18130085509697
28343	[74847656, 74847910)	2.0	0.0	1.2857142857142858	1.2857142857142858	1.5555555555555554	2.6487224669034632
28344	[74848412, 74848462)	3.1666666666666665	0.5	0.5714285714285714	1.0714285714285714	2.9555555555555557	4.19381057259715
28345	[74848778, 74849356)	1.5319148936170213	0.6363636363636364	1.1111111111111112	1.7474747474747474	0.8766449391218792	2.0288086980537168
28346	[74852209, 74852281)	1.4	1.0	1.75	2.75	0.509090909090909	1.8541057268324244
28347	[74852360, 74852427)	1.8333333333333333	1.1666666666666667	0.75	1.9166666666666667	0.9565217391304347	2.427995594661508
28348	[74852536, 74852598)	2.25	1.4	0.6	2.0	1.125	2.9798127752663963
28349	[74853551, 74853647)	3.0	0.0	0.5	0.5	6.0	3.973083700355195
28350	[74855414, 74855587)	1.5833333333333333	0.0	0.7272727272727273	0.7272727272727273	2.177083333333333	2.096905286298575
28351	[74856339, 74856542)	2.0434782608695654	2.0	1.1666666666666667	3.166666666666667	0.6453089244851259	2.7063033900970175
28352	[74858038, 74858144)	3.0	0.0	1.3333333333333333	1.3333333333333333	2.25	3.973083700355195
28353	[74858598, 74858808)	2.076923076923077	0.5	0.16666666666666666	0.6666666666666666	3.115384615384616	2.7505964079382124
28354	[74859211, 74859330)	1.6	0.2	2.0	2.2	0.7272727272727273	2.118977973522771
28355	[74859685, 74859744)	2.5	0.0	0.6666666666666666	0.6666666666666666	3.75	3.3109030836293294
